No;id;eventtime;t;z;y_base;eta_m;y_jump_m;y_smooth_m;x_jump_m;eta_r;y_r;x_r
497;13;37;17;0;-0.320143074;0.180000007;41.85985565;41.85985565;0.548773229;1;2.179857016;1.04053998
498;13;37;18;0;0.745492697;0.180000007;42.92549133;42.92549133;0.304769695;1;3.245492697;0.013673712
499;13;37;19;0;0.977945149;0.180000007;43.15794373;43.15794373;-0.595120311;1;3.477945089;1.340370774
500;13;37;20;0;0.968003988;0.180000007;43.14800262;43.14800262;0.322342336;1;3.468003988;0.872777402
501;13;37;21;0;-0.511033833;0.180000007;41.66896439;41.66896439;0.208690315;1;1.988966227;1.419177771
502;13;37;22;0;0.010093273;0.180000007;42.19009399;42.19009399;-0.318081439;1;2.510093212;0.914118826
503;13;37;23;0;0.393725842;0.180000007;42.57372665;42.57372665;0.131392419;1;2.893725872;-0.802822292
504;13;37;24;0;0.442179739;0.180000007;42.62218094;42.62218094;-0.038808789;1;2.94217968;1.491689324
505;13;37;25;0;0.390985996;0.180000007;42.5709877;42.5709877;0.071046732;1;2.890985966;1.132716179
506;13;37;26;0;-0.452678621;0.180000007;41.72732162;41.72732162;0.509998381;1;2.04732132;1.443778515
507;13;37;27;0;-0.497459769;0.180000007;41.68254089;41.68254089;0.063231304;1;2.002540112;1.741539955
508;13;37;28;0;-1.592380404;0.180000007;40.58761978;40.58761978;0.108561195;1;0.907619596;0.935518265
509;13;37;29;0;0.856458962;0.180000007;43.03646088;43.03646088;-0.987039149;1;3.356458902;0.583633065
510;13;37;30;0;-0.793564796;0.180000007;41.38643646;41.38643646;0.041226178;1;1.706435204;1.80132246
511;13;37;31;0;0.02425155;0.180000007;42.20425034;42.20425034;-0.019032741;1;2.524251461;2.09058094
512;13;37;32;0;-0.0110176;0.180000007;42.16898346;42.16898346;-0.242648289;1;2.488982439;0.669191539
513;13;37;33;0;-0.502895653;0.143999994;41.64110565;41.64110565;0.805337191;0.800000012;1.797104359;0.560949922
514;13;37;34;0;1.460303068;0.108000003;43.56830215;43.56830215;0.004356264;0.600000024;3.560303211;0.74704808
515;13;37;35;0;-0.749140739;0.071999997;41.32286072;41.32286072;-0.150286734;0.400000006;1.150859237;0.795362532
516;13;37;36;0;-0.679634213;0.035999998;41.3563652;41.3563652;1.192935467;0.200000003;1.020365834;0.512551248
517;13;37;37;1;0.115318522;-0.200000003;42.91531754;41.91531754;-0.303926587;0.200000003;2.815318584;0.451216251
518;13;37;38;1;-0.357581973;-0.400000006;42.24241638;41.24241638;0.27902171;0.400000006;2.542418003;-0.025286876
519;13;37;39;1;0.733834028;-0.600000024;43.13383484;42.13383484;0.051070675;0.600000024;3.833834171;1.172226191
520;13;37;40;1;0.894992113;-0.800000012;43.09499359;42.09499359;-0.805437386;0.800000012;4.194992065;0.213506937
521;14;18;1;0;-1.062850237;0.180000007;41.11714935;41.11714935;0.336412281;1;1.437149763;1.845292568
522;14;18;2;0;0.085821442;0.180000007;42.26581955;42.26581955;0.745339751;1;2.58582139;1.2824018
523;14;18;3;0;0.168810487;0.180000007;42.3488121;42.3488121;-0.265438586;1;2.668810368;0.169183329
524;14;18;4;0;-0.32807824;0.180000007;41.85192108;41.85192108;0.594979763;1;2.17192173;1.670964599
525;14;18;5;0;0.622501254;0.180000007;42.80250168;42.80250168;-0.416530311;1;3.122501373;0.857972145
526;14;18;6;0;-0.973074794;0.180000007;41.20692444;41.20692444;0.058902524;1;1.526925206;0.760103047
527;14;18;7;0;0.027527671;0.180000007;42.20752716;42.20752716;0.028688749;1;2.527527571;0.37692669
528;14;18;8;0;-0.315510929;0.180000007;41.86449051;41.86449051;-0.921815217;1;2.184489012;0.557301104
529;14;18;9;0;-1.332038999;0.180000007;40.84796143;40.84796143;0.748193324;1;1.167961001;1.872291923
530;14;18;10;0;0.057539165;0.180000007;42.23753738;42.23753738;-0.311097652;1;2.557539225;1.222340345
531;14;18;11;0;-0.252526522;0.180000007;41.92747498;41.92747498;0.33166948;1;2.247473478;0.611645877
532;14;18;12;0;0.12615177;0.180000007;42.30615234;42.30615234;0.083212733;1;2.6261518;0.81261754
533;14;18;13;0;0.34789151;0.180000007;42.52789307;42.52789307;-0.185858667;1;2.847891569;0.55297029
534;14;18;14;0;-0.106157407;0.143999994;42.0378418;42.0378418;0.189988256;0.800000012;2.193842649;0.797253907
535;14;18;15;0;0.202446684;0.108000003;42.31044769;42.31044769;0.025641674;0.600000024;2.302446604;0.539295256
536;14;18;16;0;-2.162576437;0.071999997;39.90942383;39.90942383;0.854888618;0.400000006;-0.262576431;0.382820636
537;14;18;17;0;0.181788027;0.035999998;42.2177887;42.2177887;0.069252543;0.200000003;1.881788015;0.494544476
538;14;18;18;1;0.586436093;-0.200000003;43.38643646;42.38643646;0.685648322;0.200000003;3.286436081;0.658121109
539;14;18;19;1;0.857862175;-0.400000006;43.45786285;42.45786285;-1.183634758;0.400000006;3.757862091;-0.089918055
540;14;18;20;1;0.951884747;-0.600000024;43.35188293;42.35188293;-0.794563949;0.600000024;4.051884651;-0.062146053
541;14;18;21;1;1.221857429;-0.800000012;43.42185593;42.42185593;-1.428212643;0.800000012;4.521857262;0.143004969
542;14;18;22;1;-0.473478854;-1;41.52651978;40.52651978;-0.260131419;1;3.026521206;0.436704457
543;14;18;23;1;-0.00676957;-1;41.99322891;40.99322891;-1.584243298;1.200000048;3.693230391;0.932533622
544;14;18;24;1;-0.67797333;-1;41.3220253;40.3220253;-0.544510424;1;2.82202673;1.62202239
545;14;18;25;1;-1.921801925;-1;40.07819748;39.07819748;-1.048229814;1;1.578198075;0.871414423
546;14;18;26;1;-0.822652698;-1;41.17734909;40.17734909;-0.387240648;1;2.677347183;1.018815994
547;14;18;27;1;1.075410843;-1;43.07540894;42.07540894;-0.630240858;1;4.575410843;1.350572586
548;14;18;28;1;0.280548155;-1;42.2805481;41.2805481;-2.191586256;1;3.780548096;1.582420826
549;14;18;29;1;-0.307859749;-1;41.69213867;40.69213867;-0.805905998;1;3.192140341;1.173215985
550;14;18;30;1;-0.732934594;-1;41.26706696;40.26706696;-2.323790073;1;2.767065525;0.889688015
551;14;18;31;1;0.020178322;-1;42.02017975;41.02017975;-1.568007469;1;3.520178318;1.020974517
552;14;18;32;1;1.377823949;-1;43.37782288;42.37782288;-2.051515102;1;4.87782383;1.665317178
553;14;18;33;1;0.162624538;-1;42.16262436;41.16262436;-1.542345047;1;3.662624598;0.894640684
554;14;18;34;1;-0.22841531;-1;41.77158356;40.77158356;-1.262175679;1;3.271584749;1.316905737
555;14;18;35;1;-0.6198439;-1;41.38015747;40.38015747;-1.381469965;1;2.88015604;0.144180804
556;14;18;36;1;0.79621321;-1;42.79621506;41.79621506;-0.613600969;1;4.29621315;1.129425526
557;14;18;37;1;-0.223175034;-1;41.77682495;40.77682495;-0.946390867;1;3.276824951;1.773891449
558;14;18;38;1;-0.063581921;-1;41.93641663;40.93641663;-2.605736256;1;3.436418056;1.031992555
559;14;18;39;1;-0.499239355;-1;41.50075912;40.50075912;-1.086959839;1;3.000760555;0.837776363
560;14;18;40;1;0.523332298;-1;42.52333069;41.52333069;-1.19240129;1;4.023332119;1.033758998
561;15;28;1;0;0.446607113;0.180000007;42.62660599;42.62660599;-0.943516016;1;2.946607113;0.750437438
562;15;28;2;0;-0.337594181;0.180000007;41.84240723;41.84240723;-0.387110353;1;2.162405729;1.06516242
563;15;28;3;0;1.055819273;0.180000007;43.23582077;43.23582077;-0.469175696;1;3.555819273;0.917264462
564;15;28;4;0;-0.587211967;0.180000007;41.5927887;41.5927887;0.610975146;1;1.912788033;0.465049088
565;15;28;5;0;0.754387677;0.180000007;42.93438721;42.93438721;0.39507243;1;3.254387617;1.076320171
566;15;28;6;0;0.326366097;0.180000007;42.50636673;42.50636673;0.497500896;1;2.826366186;1.082337379
567;15;28;7;0;-0.215212956;0.180000007;41.96478653;41.96478653;0.012453508;1;2.28478694;0.240955696
568;15;28;8;0;-1.00970149;0.180000007;41.17029953;41.17029953;0.2434773;1;1.49029851;1.076934218
569;15;28;9;0;-0.259482801;0.180000007;41.92051697;41.92051697;-1.152198911;1;2.240517139;0.495171249
570;15;28;10;0;0.390291601;0.180000007;42.57029343;42.57029343;0.357500076;1;2.890291691;0.895334959
571;15;28;11;0;0.917143583;0.180000007;43.09714508;43.09714508;0.913517833;1;3.417143583;1.251292825
572;15;28;12;0;0.895863056;0.180000007;43.07586288;43.07586288;0.044186745;1;3.395863056;1.062653065
573;15;28;13;0;0.37784043;0.180000007;42.55784225;42.55784225;0.705726206;1;2.877840519;1.11346066
574;15;28;14;0;0.598425806;0.180000007;42.77842712;42.77842712;0.10093759;1;3.098425865;0.622442842
575;15;28;15;0;-0.748839676;0.180000007;41.43115997;41.43115997;-0.312415868;1;1.751160383;0.990924239
576;15;28;16;0;1.445488572;0.180000007;43.62548828;43.62548828;0.523307383;1;3.945488453;-0.443488717
577;15;28;17;0;-0.243918613;0.180000007;41.93608093;41.93608093;-0.347963542;1;2.256081343;1.29643929
578;15;28;18;0;-0.524064124;0.180000007;41.65593719;41.65593719;0.536053181;1;1.975935936;1.754016399
579;15;28;19;0;0.67832619;0.180000007;42.85832596;42.85832596;0.462439835;1;3.17832613;1.087666273
580;15;28;20;0;-0.173818395;0.180000007;42.00617981;42.00617981;1.139988899;1;2.32618165;1.41899538
581;15;28;21;0;-0.726134479;0.180000007;41.45386505;41.45386505;0.086698025;1;1.773865461;1.363048673
582;15;28;22;0;-1.192682981;0.180000007;40.98731613;40.98731613;-0.025986236;1;1.307317019;0.849215329
583;15;28;23;0;-0.224571005;0.180000007;41.95542908;41.95542908;-0.208388999;1;2.27542901;1.142317533
584;15;28;24;0;0.305957049;0.143999994;42.4499588;42.4499588;0.466801763;0.800000012;2.605957031;1.413565993
585;15;28;25;0;-0.10089764;0.108000003;42.00710297;42.00710297;0.487814128;0.600000024;1.999102354;0.552625179
586;15;28;26;0;-0.324400306;0.071999997;41.74760056;41.74760056;-0.363238066;0.400000006;1.57559967;0.944300473
587;15;28;27;0;-0.007238728;0.035999998;42.02876282;42.02876282;-0.453005284;0.200000003;1.692761302;-0.218750045
588;15;28;28;1;0.412989557;-0.200000003;43.21298981;42.21298981;-0.48364985;0.200000003;3.112989664;1.077414036
589;15;28;29;1;-0.734799623;-0.400000006;41.86520004;40.86520004;-0.579436839;0.400000006;2.165200472;0.84869051
590;15;28;30;1;-0.108129583;-0.600000024;42.29187012;41.29187012;0.001310648;0.600000024;2.991870403;0.773240745
591;15;28;31;1;-0.721566617;-0.800000012;41.4784317;40.4784317;0.423285365;0.800000012;2.578433514;0.780765712
592;15;28;32;1;-0.568174124;-1;41.43182755;40.43182755;-1.916051149;1;2.931825876;0.258645236
593;15;28;33;1;0.988169372;-1;42.98817062;41.98817062;-0.327197134;1.200000048;4.688169479;1.247743487
594;15;28;34;1;-0.061742503;-1;41.93825912;40.93825912;-1.851964593;1;3.438257456;0.025278714
595;15;28;35;1;-0.250731319;-1;41.74926758;40.74926758;-0.842993498;1;3.24926877;0.751238346
596;15;28;36;1;0.299812526;-1;42.29981232;41.29981232;-1.18484664;1;3.799812555;0.819139719
597;15;28;37;1;0.632540524;-1;42.63254166;41.63254166;-1.516633987;1;4.132540703;0.271169841
598;15;28;38;1;0.936628222;-1;42.93662643;41.93662643;-1.489929438;1;4.436628342;0.671269357
599;15;28;39;1;-0.03569077;-1;41.96430969;40.96430969;-0.661144495;1;3.464309216;0.679341912
600;15;28;40;1;0.163780376;-1;42.16378021;41.16378021;-0.247823283;1;3.663780451;0.713659823
601;16;15;1;0;0.338382989;0.180000007;42.51838303;42.51838303;0.800554037;1;2.838382959;0.617232621
602;16;15;2;0;-0.783861637;0.180000007;41.39613724;41.39613724;0.389289111;1;1.716138363;1.094823956
603;16;15;3;0;0.341293544;0.180000007;42.52129364;42.52129364;-0.14052552;1;2.841293573;2.279344082
604;16;15;4;0;-0.866810977;0.180000007;41.31319046;41.31319046;-0.118315615;1;1.633188963;0.727366984
605;16;15;5;0;-0.12988466;0.180000007;42.05011368;42.05011368;0.438844651;1;2.37011528;1.033120275
606;16;15;6;0;0.45433563;0.180000007;42.63433456;42.63433456;0.81263715;1;2.95433569;1.329537868
607;16;15;7;0;0.144552007;0.180000007;42.32455063;42.32455063;-0.630131662;1;2.644551992;0.700479925
608;16;15;8;0;-0.289370447;0.180000007;41.89062881;41.89062881;0.555098653;1;2.210629463;1.169707656
609;16;15;9;0;1.59262085;0.180000007;43.77262115;43.77262115;0.130391568;1;4.09262085;1.207975268
610;16;15;10;0;0.858900905;0.180000007;43.03890228;43.03890228;0.582312942;1;3.358901024;1.016237259
611;16;15;11;0;-1.504247546;0.143999994;40.63975143;40.63975143;0.28503567;0.800000012;0.795752466;0.340517372
612;16;15;12;0;-0.455675036;0.108000003;41.65232468;41.65232468;0.287263185;0.600000024;1.644325018;1.354914069
613;16;15;13;0;0.624959469;0.071999997;42.69696045;42.69696045;-0.225543678;0.400000006;2.524959564;-0.241943851
614;16;15;14;0;-0.380918354;0.035999998;41.6550827;41.6550827;-0.412859052;0.200000003;1.319081664;0.297343701
615;16;15;15;1;0.394072831;-0.200000003;43.19407272;42.19407272;-0.062578142;0.200000003;3.094072819;-0.804802954
616;16;15;16;1;-0.214608774;-0.400000006;42.38539124;41.38539124;-0.540046096;0.400000006;2.685391188;-0.243976533
617;16;15;17;1;0.536806762;-0.600000024;42.93680573;41.93680573;-0.241432548;0.600000024;3.636806726;0.352441132
618;16;15;18;1;-1.86611855;-0.800000012;40.33388138;39.33388138;-0.395109177;0.800000012;1.433881521;0.829087198
619;16;15;19;1;-1.033918023;-1;40.96608353;39.96608353;-0.428251743;1;2.466082096;0.682183206
620;16;15;20;1;-0.86231482;-1;41.13768387;40.13768387;-2.017971516;1.200000048;2.837685108;0.801627159
621;16;15;21;1;0.34836942;-1;42.3483696;41.3483696;-0.873096704;1;3.84836936;1.858540654
622;16;15;22;1;0.648053825;-1;42.64805222;41.64805222;-0.415681869;1;4.148053646;0.620143592
623;16;15;23;1;0.753268301;-1;42.7532692;41.7532692;-1.371523499;1;4.253268242;0.833601534
624;16;15;24;1;-0.475961685;-1;41.52404022;40.52404022;-0.563113391;1;3.024038315;1.205308437
625;16;15;25;1;-0.882385492;-1;41.11761475;40.11761475;-2.184369564;1;2.617614508;0.943208933
626;16;15;26;1;-0.497294724;-1;41.50270462;40.50270462;-0.955447376;1;3.002705336;0.913079202
627;16;15;27;1;-0.320076853;-1;41.67992401;40.67992401;-1.483453989;1;3.179923058;2.189432621
628;16;15;28;1;0.261848778;-1;42.26184845;41.26184845;-0.305998296;1;3.761848688;1.379758477
629;16;15;29;1;-1.310151815;-1;40.68984985;39.68984985;-1.083024859;1;2.189848185;0.467933685
630;16;15;30;1;-0.152915552;-1;41.84708405;40.84708405;-0.185092688;1;3.347084522;1.009620905
631;16;15;31;1;0.220846713;-1;42.22084808;41.22084808;-1.401726365;1;3.720846653;1.197575927
632;16;15;32;1;0.470634431;-1;42.47063446;41.47063446;-0.717530429;1;3.97063446;1.11889112
633;16;15;33;1;-0.697006881;-1;41.30299377;40.30299377;-1.249596596;1;2.802993059;0.125067919
634;16;15;34;1;0.121600002;-1;42.1216011;41.1216011;-0.198638156;1;3.621599913;1.076622844
635;16;15;35;1;-1.742320299;-1;40.25767899;39.25767899;-1.091249943;1;1.757679701;1.585257649
636;16;15;36;1;0.471518368;-1;42.47151947;41.47151947;-1.185859442;1;3.971518278;1.331767201
637;16;15;37;1;0.259219527;-1;42.25922012;41.25922012;-0.701140225;1;3.759219646;1.525433302
638;16;15;38;1;-1.462976813;-1;40.53702164;39.53702164;-1.833812833;1;2.037023067;0.762239873
639;16;15;39;1;1.051560521;-1;43.05155945;42.05155945;-1.988891602;1;4.551560402;2.044834614
640;16;15;40;1;-0.111464053;-1;41.88853455;40.88853455;-1.24063623;1;3.388535976;1.502382636
641;17;16;1;0;0.432014734;0.180000007;42.61201477;42.61201477;0.836982131;1;2.932014704;0.902893662
642;17;16;2;0;0.745405793;0.180000007;42.92540741;42.92540741;0.130514711;1;3.245405674;1.034392953
643;17;16;3;0;-0.095536627;0.180000007;42.08446503;42.08446503;-0.127594456;1;2.404463291;0.983863115
644;17;16;4;0;-0.022667401;0.180000007;42.15733337;42.15733337;0.083198115;1;2.477332592;1.180627704
645;17;16;5;0;-1.289570451;0.180000007;40.89043045;40.89043045;0.138680249;1;1.210429549;1.78170073
646;17;16;6;0;0.534849882;0.180000007;42.71485138;42.71485138;0.967159212;1;3.034849882;0.927756667
647;17;16;7;0;-0.645682931;0.180000007;41.53431702;41.53431702;0.312794775;1;1.854317069;1.213124633
648;17;16;8;0;-0.243036255;0.180000007;41.93696213;41.93696213;0.31120804;1;2.25696373;0.007571882
649;17;16;9;0;-0.096197881;0.180000007;42.08380127;42.08380127;0.430960089;1;2.403802156;-0.025632661
650;17;16;10;0;-0.548364937;0.180000007;41.63163376;41.63163376;-0.263723612;1;1.951635122;1.523190022
651;17;16;11;0;-0.321912199;0.180000007;41.85808945;41.85808945;0.334827095;1;2.178087711;1.562351346
652;17;16;12;0;-0.476507217;0.143999994;41.66749191;41.66749191;-0.162094533;0.800000012;1.823492765;0.616236508
653;17;16;13;0;0.496172696;0.108000003;42.60417175;42.60417175;0.785304785;0.600000024;2.59617281;0.180888981
654;17;16;14;0;-0.190824345;0.071999997;41.88117599;41.88117599;-0.057031788;0.400000006;1.709175706;0.639358163
655;17;16;15;0;0.799020588;0.035999998;42.83502197;42.83502197;-0.937102675;0.200000003;2.499020576;0.107030034
656;17;16;16;1;0.221695453;-0.200000003;43.02169418;42.02169418;-0.055980165;0.200000003;2.921695471;0.085460857
657;17;16;17;1;0.65319711;-0.400000006;43.25319672;42.25319672;0.109990314;0.400000006;3.553197145;0.489359707
658;17;16;18;1;1.679921508;-0.600000024;44.07992172;43.07992172;-0.990225017;0.600000024;4.779921532;0.55698657
659;17;16;19;1;-0.991241992;-0.800000012;41.20875931;40.20875931;-0.432257265;0.800000012;2.30875802;0.806220949
660;17;16;20;1;1.002858639;-1;43.00285721;42.00285721;-2.148308516;1;4.502858639;-0.041701835
661;17;16;21;1;-0.049515236;-1;41.95048523;40.95048523;-1.201572537;1.200000048;3.6504848;1.706040025
662;17;16;22;1;-0.081883527;-1;41.91811752;40.91811752;-0.229258746;1;3.41811657;1.074934006
663;17;16;23;1;-0.354850739;-1;41.64514923;40.64514923;-0.757916331;1;3.145149231;1.047606468
664;17;16;24;1;1.564362645;-1;43.56436157;42.56436157;-1.3079741;1;5.064362526;1.757401347
665;17;16;25;1;1.102324367;-1;43.10232544;42.10232544;-1.545784712;1;4.602324486;1.764555216
666;17;16;26;1;-0.613690853;-1;41.38631058;40.38631058;-1.071708441;1;2.886309147;1.031701684
667;17;16;27;1;-0.726190269;-1;41.27381134;40.27381134;-1.21842289;1;2.773809671;1.258454442
668;17;16;28;1;0.124569349;-1;42.12456894;41.12456894;-1.683295608;1;3.624569416;0.75729686
669;17;16;29;1;-0.15724124;-1;41.84275818;40.84275818;-0.777540863;1;3.342758656;-0.442277759
670;17;16;30;1;-1.042926192;-1;40.95707321;39.95707321;-0.369313419;1;2.457073689;1.353193998
671;17;16;31;1;0.237608522;-1;42.23760986;41.23760986;-1.621972322;1;3.737608433;1.283780694
672;17;16;32;1;-0.317774117;-1;41.68222427;40.68222427;-0.327438712;1;3.182225943;1.658859611
673;17;16;33;1;-0.188707337;-1;41.81129456;40.81129456;-1.33174336;1;3.311292648;1.316236496
674;17;16;34;1;-0.063877024;-1;41.93612289;40.93612289;-1.267444849;1;3.436122894;1.46526134
675;17;16;35;1;-1.023733258;-1;40.97626495;39.97626495;-1.177422404;1;2.476266861;1.054383516
676;17;16;36;1;0.64059478;-1;42.64059448;41.64059448;-0.785459876;1;4.140594959;0.723036408
677;17;16;37;1;-0.882687628;-1;41.11731339;40.11731339;-0.585816085;1;2.617312431;0.916331291
678;17;16;38;1;1.380911827;-1;43.38091278;42.38091278;-1.160522938;1;4.880911827;1.880669236
679;17;16;39;1;-0.413857579;-1;41.58614349;40.58614349;-1.387773752;1;3.08614254;0.09139014
680;17;16;40;1;-0.208053827;-1;41.79194641;40.79194641;-0.450527012;1;3.291946173;0.921792388
681;18;14;1;0;-0.504896104;0.180000007;41.67510223;41.67510223;0.09528514;1;1.995103836;1.069749713
682;18;14;2;0;-1.053355932;0.180000007;41.12664413;41.12664413;0.211390227;1;1.446644068;2.355593443
683;18;14;3;0;0.170547083;0.180000007;42.35054779;42.35054779;0.040868197;1;2.670547009;0.796109438
684;18;14;4;0;0.720114052;0.180000007;42.90011597;42.90011597;-0.097196497;1;3.220113993;0.99745822
685;18;14;5;0;0.873781145;0.180000007;43.0537796;43.0537796;0.390585929;1;3.373781204;0.972859383
686;18;14;6;0;0.990820885;0.180000007;43.17082214;43.17082214;0.21350348;1;3.490820885;0.308360517
687;18;14;7;0;0.005491125;0.180000007;42.18548965;42.18548965;-0.52441901;1;2.505491018;2.07314086
688;18;14;8;0;0.782808304;0.180000007;42.9628067;42.9628067;-0.043988567;1;3.282808304;0.313803494
689;18;14;9;0;-0.537311852;0.180000007;41.64268875;41.64268875;-0.562079906;1;1.962688208;1.809692383
690;18;14;10;0;0.057778697;0.143999994;42.20177841;42.20177841;1.136703491;0.800000012;2.357778788;1.259496808
691;18;14;11;0;-1.288452029;0.108000003;40.81954956;40.81954956;-0.207670808;0.600000024;0.811547995;1.359516859
692;18;14;12;0;0.573438823;0.071999997;42.64543915;42.64543915;0.872121632;0.400000006;2.47343874;0.458969295
693;18;14;13;0;-0.431568593;0.035999998;41.60443115;41.60443115;-0.259321719;0.200000003;1.268431425;0.013821201
694;18;14;14;1;-0.011465337;-0.200000003;42.78853607;41.78853607;-0.332072437;0.200000003;2.688534737;1.694046736
695;18;14;15;1;-0.469394803;-0.400000006;42.13060379;41.13060379;-0.253937393;0.400000006;2.430605173;1.099872828
696;18;14;16;1;1.502753735;-0.600000024;43.90275192;42.90275192;-1.081649065;0.600000024;4.602753639;0.660452366
697;18;14;17;1;0.862419426;-0.800000012;43.06241989;42.06241989;-0.768262923;0.800000012;4.162419319;1.198371768
698;18;14;18;1;0.087840274;-1;42.08784103;41.08784103;-1.314050555;1;3.587840319;1.409529567
699;18;14;19;1;0.407224238;-1;42.40722275;41.40722275;-1.234987497;1.200000048;4.107224464;1.232735515
700;18;14;20;1;-0.072673939;-1;41.9273262;40.9273262;-0.168527588;1;3.427325964;0.561532259
701;18;14;21;1;0.643875897;-1;42.64387512;41.64387512;-0.866122246;1;4.143876076;1.05384326
702;18;14;22;1;1.034808517;-1;43.03480911;42.03480911;-1.775246978;1;4.534808636;0.932627261
703;18;14;23;1;0.20912616;-1;42.20912552;41.20912552;-0.405528456;1;3.709126234;1.491031885
704;18;14;24;1;-0.714047492;-1;41.28595352;40.28595352;-0.389508963;1;2.785952568;1.182027578
705;18;14;25;1;-0.963091016;-1;41.0369072;40.0369072;-1.050909519;1;2.536909103;1.269996166
706;18;14;26;1;-0.217649773;-1;41.78234863;40.78234863;-1.318257451;1;3.282350302;0.35231778
707;18;14;27;1;0.400787055;-1;42.40078735;41.40078735;-1.420671463;1;3.900787115;0.707944453
708;18;14;28;1;1.06645298;-1;43.06645203;42.06645203;-1.103736997;1;4.56645298;0.947480321
709;18;14;29;1;-0.076442584;-1;41.92355728;40.92355728;-1.273923755;1;3.42355752;0.638457358
710;18;14;30;1;0.958258808;-1;42.95825958;41.95825958;-1.154996276;1;4.458258629;1.53640914
711;18;14;31;1;-0.984767437;-1;41.01523209;40.01523209;-1.796800733;1;2.515232563;0.209823117
712;18;14;32;1;-1.255404592;-1;40.74459457;39.74459457;-0.653373837;1;2.244595528;1.255231142
713;18;14;33;1;0.640729189;-1;42.640728;41.640728;0.121729977;1;4.140728951;0.43985346
714;18;14;34;1;-0.602522254;-1;41.3974762;40.3974762;-1.13191998;1;2.897477627;0.567795217
715;18;14;35;1;0.169933453;-1;42.16993332;41.16993332;-0.280732006;1;3.669933558;1.020977974
716;18;14;36;1;1.248982787;-1;43.24898148;42.24898148;-0.782508314;1;4.748982906;1.984821558
717;18;14;37;1;0.518229127;-1;42.51823044;41.51823044;-1.507372141;1;4.018229008;0.482527643
718;18;14;38;1;-0.212838709;-1;41.78716278;40.78716278;-1.08041656;1;3.28716135;1.319585919
719;18;14;39;1;-0.006849785;-1;41.9931488;40.9931488;-1.218150616;1;3.493150234;0.892746389
720;18;14;40;1;0.073770665;-1;42.07377243;41.07377243;-1.037895203;1;3.573770761;0.647418261
721;19;37;1;0;-0.803474247;0.180000007;41.37652588;41.37652588;-0.251434326;1;1.696525812;0.965392113
722;19;37;2;0;0.624705076;0.180000007;42.80470657;42.80470657;1.119077682;1;3.124705076;1.737608671
723;19;37;3;0;-0.727167249;0.180000007;41.45283127;41.45283127;1.427131653;1;1.772832751;0.075515866
724;19;37;4;0;-0.362316549;0.180000007;41.81768417;41.81768417;0.780876577;1;2.137683392;0.582122803
725;19;37;5;0;0.583732545;0.180000007;42.76373291;42.76373291;0.519658148;1;3.083732605;0.883509636
726;19;37;6;0;-1.22268939;0.180000007;40.95730972;40.95730972;1.118052363;1;1.27731061;0.853710294
727;19;37;7;0;-0.063275017;0.180000007;42.11672592;42.11672592;-0.336461961;1;2.436724901;1.084443569
728;19;37;8;0;-0.703907371;0.180000007;41.47609329;41.47609329;0.216755494;1;1.796092629;1.024329543
729;19;37;9;0;0.291003793;0.180000007;42.47100449;42.47100449;-0.263302714;1;2.791003704;1.309946299
730;19;37;10;0;-0.465969652;0.180000007;41.71403122;41.71403122;0.661770999;1;2.034030437;1.218891025
731;19;37;11;0;-0.062601358;0.180000007;42.11739731;42.11739731;0.357128233;1;2.437398672;1.859626293
732;19;37;12;0;-0.249903798;0.180000007;41.93009567;41.93009567;0.318233371;1;2.250096321;0.596675396
733;19;37;13;0;0.176333874;0.180000007;42.35633469;42.35633469;-0.232384369;1;2.676333904;1.081994772
734;19;37;14;0;0.175744578;0.180000007;42.35574341;42.35574341;0.285612106;1;2.675744534;1.531381845
735;19;37;15;0;-0.031558339;0.180000007;42.14844131;42.14844131;1.580651164;1;2.468441725;1.541832924
736;19;37;16;0;-1.238965988;0.180000007;40.94103241;40.94103241;-0.260672241;1;1.261034012;0.834740758
737;19;37;17;0;-1.62372458;0.180000007;40.55627441;40.55627441;-0.315005064;1;0.87627542;1.4173913
738;19;37;18;0;-0.315198153;0.180000007;41.86480331;41.86480331;0.582294643;1;2.184801817;1.832922578
739;19;37;19;0;0.555725098;0.180000007;42.7357254;42.7357254;0.360201031;1;3.055725098;1.396987438
740;19;37;20;0;-0.689459085;0.180000007;41.49053955;41.49053955;0.31134966;1;1.810540915;0.394782305
741;19;37;21;0;-0.225257143;0.180000007;41.95474243;41.95474243;0.718487799;1;2.274742842;1.282927394
742;19;37;22;0;0.023141243;0.180000007;42.20314026;42.20314026;0.430026531;1;2.523141146;0.924386561
743;19;37;23;0;0.55405128;0.180000007;42.73405075;42.73405075;0.824493945;1;3.054051399;1.532637239
744;19;37;24;0;-0.774899721;0.180000007;41.40510178;41.40510178;-0.471567154;1;1.725100279;1.73740828
745;19;37;25;0;-0.071440861;0.180000007;42.10855865;42.10855865;0.380237818;1;2.428559065;0.070394889
746;19;37;26;0;0.381610751;0.180000007;42.56161118;42.56161118;0.106983103;1;2.88161087;1.225628495
747;19;37;27;0;-0.376018465;0.180000007;41.80398178;41.80398178;-0.032653917;1;2.123981476;0.96298033
748;19;37;28;0;-1.544100046;0.180000007;40.63589859;40.63589859;0.529206872;1;0.955899954;0.603484392
749;19;37;29;0;1.508673429;0.180000007;43.68867493;43.68867493;0.345825553;1;4.008673668;0.0635892
